"Demethylation of methyl mercury in different brain sites of Macaca-fascicularis monkeys during long-term subclinical methyl mercury exposure","https://www.sciencedirect.com/science/article/pii/S0041008X85711933","www.sciencedirect.com",
"Prefrontal cortex projections to the basilar pons in rhesus monkey: implications for the cerebellar contribution to higher function","https://www.sciencedirect.com/science/article/pii/030439409512056A","www.sciencedirect.com",
"Nigrostriatal and nigrothalamic fibers in the rhesus monkey","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901440105","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901440105"
"Laminar and modular organization of prefrontal projections to multiple thalamic nuclei","https://www.sciencedirect.com/science/article/pii/S0306452209006411","www.sciencedirect.com",
"Idea of a new anatomy of the thalamus","https://www.sciencedirect.com/science/article/pii/B9780080170077500094","www.sciencedirect.com",
"Selective reduction of neuron number and volume of the mediodorsal nucleus of the thalamus in macaques following irradiation at early gestational ages","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.22078","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.22078"
"Thalamic and temporal cortex input to medial prefrontal cortex in rhesus monkeys","https://link.springer.com/article/10.1007/PL00005713","link.springer.com","https://link.springer.com/content/pdf/10.1007/PL00005713.pdf"
"Basal forebrain and hypothalamic connection to frontal and parietal cortex in the Rhesus monkey","https://www.science.org/doi/abs/10.1126/science.1114317","www.science.org","https://www.science.org/doi/pdf/10.1126/science.1114317"
"Anatomical substrates for functional columns in macaque monkey primary visual cortex","https://academic.oup.com/cercor/article/13/1/15/354634","academic.oup.com",
"Serial and parallel processing in rhesus monkey auditory cortex","https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1096-9861(19970526)382:1%3C89::AID-CNE6%3E3.0.CO;2-G","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/(SICI)1096-9861(19970526)382:1%3C89::AID-CNE6%3E3.0.CO;2-G"
"Prenatal removal of frontal association cortex in the fetal rhesus monkey: anatomical and functional consequences in postnatal life","https://www.sciencedirect.com/science/article/pii/0006899378911034","www.sciencedirect.com",
"Spatial processing in the auditory cortex of the macaque monkey","https://www.pnas.org/doi/abs/10.1073/pnas.97.22.11829","www.pnas.org",
"Neuroanatomical organization and connections of the motor thalamus in primates","https://link.springer.com/chapter/10.1007/978-1-4615-1235-6_7","link.springer.com",
"The thalamocortical projection systems in primate: an anatomical support for multisensory and sensorimotor interplay","https://academic.oup.com/cercor/article/19/9/2025/279495","academic.oup.com",
"Pathways for memory, cognition and emotional context: hippocampal, subgenual area 25, and amygdalar axons show unique interactions in the primate thalamic …","https://www.jneurosci.org/content/42/6/1068.abstract","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/42/6/1068.full.pdf"
"Independent parcellation of the embryonic visual cortex and thalamus revealed by combinatorial Eph/ephrin gene expression","https://www.cell.com/fulltext/S0960-9822(00)00043-9","www.cell.com",
"Direct retinal pathways to the limbic thalamus of the monkey","https://link.springer.com/article/10.1007/BF00237587","link.springer.com","https://link.springer.com/content/pdf/10.1007/BF00237587.pdf"
"Basal forebrain cholinergic and noncholinergic projections to the thalamus and brainstem in cats and monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902770209","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902770209"
"Localization of nAChR subunit mRNAs in the brain of Macaca mulatta","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1460-9568.2000.00262.x","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1460-9568.2000.00262.x"
"The origin of thalamic inputs to the arcuate premotor and supplementary motor areas","https://www.jneurosci.org/content/4/2/539.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/4/2/539.full.pdf"
"Connections of area 2 of somatosensory cortex with the anterior pulvinar and subdivisions of the ventroposterior complex in macaque monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902400103","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902400103"
"The degree of GABA immunoreactivity is related to neuronal size in the thalamic reticular nucleus of the Japanese monkey, Macaca fuscata.","https://europepmc.org/article/med/8337932","europepmc.org",
"Network architecture of the long-distance pathways in the macaque brain","https://www.pnas.org/doi/abs/10.1073/pnas.1008054107","www.pnas.org",
"Ipsilateral cortical projections to areas 3a, 3b, and 4 in the macaque monkey","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903350205","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903350205"
"The primate pulvinar nuclei: vision and action","https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(99)01482-4","www.cell.com","https://ruc.udc.es/dspace/bitstream/handle/2183/14590/Grieve_Primate.pdf?sequence=5"
"The cognitive thalamus","https://www.frontiersin.org/articles/10.3389/fnsys.2015.00039/full","www.frontiersin.org",
"Guarding the gateway to cortex with attention in visual thalamus","https://www.nature.com/articles/nature07382","www.nature.com",
"Subcortical afferents to the frontal lobe in the rhesus monkey studied by means of retrograde horseradish peroxidase transport",,,"https://www.academia.edu/download/75008059/0006-8993_2875_2990079-720211122-833-11wthv5.pdf"
"Prefrontal projections to the thalamic reticular nucleus form a unique circuit for attentional mechanisms","https://www.jneurosci.org/content/26/28/7348.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/26/28/7348.full.pdf"
"Subcortical connections of inferior temporal areas TE and TEO in macaque monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903350106","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903350106"
"Anatomical origins of the classical receptive field and modulatory surround field of single neurons in macaque visual cortical area V1","https://www.sciencedirect.com/science/article/pii/S007961230236031X","www.sciencedirect.com","https://www.cns.nyu.edu/~tony/vns/readings/angelucci-levitt-lund-2002.pdf"
"Cortical organization in gustation (Macaca mulatta)",,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1953.16.5.499"
"Neuron populations in sensorimotor thalamic space: Connections, parcellation, and relation to corticospinal projections in the macaque monkey","https://www.sciencedirect.com/science/article/pii/B9780080422749500171","www.sciencedirect.com",
"Heterogeneous afferents to the inferior parietal lobule of the rhesus monkey revealed by the retrograde transport method","https://www.sciencedirect.com/science/article/pii/0006899377904747","www.sciencedirect.com",
"Thalamic input to areas 3a and 2 in monkeys.",,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1981.45.1.59"
"The origins of thalamic inputs to grasp zones in frontal cortex of macaque monkeys","https://link.springer.com/article/10.1007/s00429-015-1091-y","link.springer.com",
"Organization of somatic thalamus in monkeys with and without section of dorsal spinal tracts","https://www.sciencedirect.com/science/article/pii/0006899379902403","www.sciencedirect.com",
"Morphological organization of catecholamine terminals in the diencephalon of the rhesus monkey","https://www.sciencedirect.com/science/article/pii/0006899377900907","www.sciencedirect.com",
"Architecture of superior and mesial area 6 and the adjacent cingulate cortex in the macaque monkey","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903110402","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903110402"
"Distribution of thalamic input to the sensorimotor cortex of the macaque monkey","https://link.springer.com/chapter/10.1007/978-1-349-11597-6_12","link.springer.com",
"Restricted cortical termination fields of the midline and intralaminar thalamic nuclei in the rat","https://www.sciencedirect.com/science/article/pii/030645229190151D","www.sciencedirect.com",
"… retinorecipient and nonretinorecipient nuclei of the pretectal complex and layers of the superior colliculus to the lateral pulvinar and medial pulvinar in the macaque …","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902170307","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902170307"
"Dynamics of orientation tuning in macaque primary visual cortex","https://www.nature.com/articles/387281a0","www.nature.com","https://www.nature.com/articles/387281a0.pdf"
"The posterior thalamic region and its cortical projection in New World and Old World monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901680204","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901680204"
"Parallel driving and modulatory pathways link the prefrontal cortex and thalamus","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0000848","journals.plos.org",
"Altered transcript expression of NMDA receptor-associated postsynaptic proteins in the thalamus of subjects with schizophrenia","https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.160.6.1100","ajp.psychiatryonline.org","https://ajp.psychiatryonline.org/doi/pdf/10.1176/appi.ajp.160.6.1100"
"Functional anatomy of the basal ganglia. I. The cortico-basal ganglia-thalamo-cortical loop","https://www.sciencedirect.com/science/article/pii/016501739400007C","www.sciencedirect.com",
"The basal ganglia-thalamo-cortical connections with special reference to output neuronal distributions in macaque monkeys","https://link.springer.com/chapter/10.1007/978-1-4899-0194-1_3","link.springer.com",
"Cortical projections of motor thalamus","https://www.sciencedirect.com/science/article/pii/B9780080422749500213","www.sciencedirect.com",
"GABAergic neurons in mammalian thalamus: a marker of thalamic complexity?","https://www.sciencedirect.com/science/article/pii/S0361923096001074","www.sciencedirect.com",
"Projections from the body of the caudate nucleus in the rhesus monkey","https://www.sciencedirect.com/science/article/pii/0014488670901962","www.sciencedirect.com",
"Areal differences in the laminar distribution of thalamic afferents in cortical fields of the insular, parietal and temporal regions of primates","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901680203","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901680203"
"Architecture and connections of retrosplenial area 30 in the rhesus monkey (Macaca mulatta).","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1460-9568.1999.00672.x","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1460-9568.1999.00672.x"
"Functional anatomy and interaction of fast and slow visual pathways in macaque monkeys","https://academic.oup.com/cercor/article/17/7/1561/404540","academic.oup.com",
"Afferent and efferent connections of the dorsolateral precentral gyrus (area 4, hand/arm region) in the macaque monkey, with comparisons to area 8","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902540403","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902540403"
"White matter connectivity of the thalamus delineates the functional architecture of competing thalamocortical systems","https://academic.oup.com/cercor/article/25/11/4477/2367339","academic.oup.com",
"Atlas of cholinergic neurons in the forebrain and upper brainstem of the macaque based on monoclonal choline acetyltransferase immunohistochemistry and …","https://www.sciencedirect.com/science/article/pii/0306452284901635","www.sciencedirect.com",
"Organization of the afferent connections of the mediodorsal thalamic nucleus in the rat, related to the mediodorsal-prefrontal topography","https://www.sciencedirect.com/science/article/pii/0306452288903399","www.sciencedirect.com",
"Topographical organization of ascending cerebellar projections from the dentate and interposed nuclei in Macaca mulatta: An anterograde degeneration study","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901900406","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901900406"
"The origin of thalamic inputs to the"" hand"" representation in the primary motor cortex","https://www.jneurosci.org/content/11/9/2644.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/11/9/2644.full.pdf"
"Areal and laminar distribution of some pulvinar cortical efferents in rhesus monkey","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901690307","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901690307"
"Transient cholinesterase staining in the mediodorsal nucleus of the thalamus and its connections in the developing human and monkey brain","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902190405","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902190405"
"Longitudinal 1H MRS assessment of the thalamus in a Coriaria lactone‐induced rhesus monkey status epilepticus model","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.2789","analyticalsciencejournals.onlinelibrary.wiley.com","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/pdf/10.1002/nbm.2789"
"Expression of excitatory amino acid transporter transcripts in the thalamus of subjects with schizophrenia","https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.158.9.1393","ajp.psychiatryonline.org",
"Differential contributions of spinal pathways to body representation in postcentral gyrus of Macaca mulatta.",,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1974.37.1.119"
"Thalamic systems and the diversity of cortical areas","https://www.taylorfrancis.com/chapters/edit/10.1201/9780203299296-13/thalamic-systems-diversity-cortical-areas-catherine-cusick","www.taylorfrancis.com",
"Limbic connections of the orbital and medial prefrontal cortex in macaque monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903630408","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903630408"
"Thalamic and brainstem contributions to large-scale plasticity of primate somatosensory cortex","https://www.science.org/doi/abs/10.1126/science.282.5391.1121","www.science.org","https://www.science.org/doi/pdf/10.1126/science.282.5391.1121"
"Neural connections of the posteromedial cortex in the macaque","https://www.pnas.org/doi/abs/10.1073/pnas.0507729103","www.pnas.org",
"The direct functional interrelation of sensory cortex and optic thalamus",,,"https://journals.physiology.org/doi/pdf/10.1152/jn.1938.1.2.176"
"A role for the dorsal column in nociceptive visceral input into the thalamus of primates","https://journals.physiology.org/doi/abs/10.1152/jn.1998.79.6.3143","journals.physiology.org",
"Constraints on cortical and thalamic projections: the no-strong-loops hypothesis","https://www.nature.com/articles/34584","www.nature.com",
"Cytoarchitectonic delineation of the ventral lateral thalamic region in the monkey","https://www.sciencedirect.com/science/article/pii/0165017383900140","www.sciencedirect.com",
"The anatomy of manual dexterity: the new connectivity of the primate sensorimotor thalamus and cerebral cortex","https://books.google.de/books?hl=en&lr=&id=udH6CAAAQBAJ&oi=fnd&pg=PA1&dq=(macaque+OR+macaca+OR+%22rhesus+monkey%22)+(thalamus+OR+thalamic+OR+thalamocortical+OR+%22thalamo-cortical%22+OR+corticothalamic+OR+%22cortico-thalamic%22)&ots=hL5ktjX9kA&sig=kKhtxE7eVj4gX27TAjRPd7f8E0c&redir_esc=y","books.google.de",
"Vestibular neurones in the parieto‐insular cortex of monkeys (Macaca fascicularis): visual and neck receptor responses.","https://physoc.onlinelibrary.wiley.com/doi/abs/10.1113/jphysiol.1990.sp018307","physoc.onlinelibrary.wiley.com","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1181753/pdf/jphysiol00456-0559.pdf"
"Toward an agreement on terminology of nuclear and subnuclear divisions of the motor thalamus","https://thejns.org/view/journals/j-neurosurg/86/1/article-p77.xml","thejns.org",
"Two types of projection neurons in the internal pallidum of primates: single‐axon tracing and three‐dimensional reconstruction","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.1340","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.1340"
"Dual pathways connecting the dorsolateral prefrontal cortex with the hippocampal formation and parahippocampal cortex in the rhesus monkey","https://www.sciencedirect.com/science/article/pii/0306452284901660","www.sciencedirect.com",
"Thalamic connections of the vestibular cortical fields in the squirrel monkey (Saimiri sciureus)","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903260308","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903260308"
"The mediodorsal thalamus as a higher order thalamic relay nucleus important for learning and decision-making","https://www.sciencedirect.com/science/article/pii/S0149763415000718","www.sciencedirect.com",
"Functional plasticity in primate somatosensory thalamus following chronic lesion of the ventral lateral spinal cord","https://www.sciencedirect.com/science/article/pii/S0306452200003687","www.sciencedirect.com",
"The afferent connections of the substantia innominata in the monkey, Macaca fascicularis","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902420102","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902420102"
"Termination zones of functionally characterized spinothalamic tract neurons within the primate posterior thalamus","https://journals.physiology.org/doi/abs/10.1152/jn.90810.2008","journals.physiology.org",
"Thalamocortical synaptic relations: a review with emphasis on the projections of specific thalamic nuclei to the primary sensory areas of the neocortex","https://www.sciencedirect.com/science/article/pii/0165017379900080","www.sciencedirect.com",
"Thalamic inputs to cytochrome oxidase-rich regions in monkey visual cortex.","https://www.pnas.org/doi/abs/10.1073/pnas.79.19.6098","www.pnas.org","https://www.pnas.org/doi/pdf/10.1073/pnas.79.19.6098"
"Regional brain uptake of 2-deoxyglucose in N-methyl-4-phenyl-1, 2, 3, 6-tetrahydropyridine (MPTP)—induced parkinsonism in the macaque monkey","https://www.sciencedirect.com/science/article/pii/002839088590070X","www.sciencedirect.com",
"Common cortical and subcortical targets of the dorsolateral prefrontal and posterior parietal cortices in the rhesus monkey: evidence for a distributed neural network …","https://www.jneurosci.org/content/8/11/4049.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/8/11/4049.full.pdf"
"The Thalamus of the Chimpanzee. pp. 99–109","https://karger.com/cfn/article-abstract/1/1/99/68904/The-Thalamus-of-the-Chimpanzee-pp-99-109I?redirectedFrom=PDF","karger.com",
"Origin and topography of fibers contributing to the fornix in macaque monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/hipo.20276","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/hipo.20276"
"Nigrostriatal collaterals to thalamus degenerate in parkinsonian animal models","https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.1119","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/ana.1119"
"Parvalbumin‐immunoreactive axon terminals in macaque monkey and human prefrontal cortex: laminar, regional, and target specificity of type I and type II synapses","https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1096-9861(19990524)408:1%3C11::AID-CNE2%3E3.0.CO;2-T","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/(SICI)1096-9861(19990524)408:1%3C11::AID-CNE2%3E3.0.CO;2-T"
"A horseradish peroxidase study of afferent connections of the globus pallidus in Macaca mulatta","https://link.springer.com/article/10.1007/BF00237932","link.springer.com","https://link.springer.com/content/pdf/10.1007/BF00237932.pdf"
"Pathways for emotions and attention converge on the thalamic reticular nucleus in primates","https://www.jneurosci.org/content/32/15/5338.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/32/15/5338.full.pdf"
"Frontal eye field efferents in the macaque monkey: II. Topography of terminal fields in midbrain and pons","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902710403","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902710403"
"HRP studies on thalamocortical neurons related to the cerebellocerebral projection in the monkey","https://www.sciencedirect.com/science/article/pii/0006899383906984","www.sciencedirect.com",
"“Black” responses dominate macaque primary visual cortex v1","https://www.jneurosci.org/content/29/38/11753.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/29/38/11753.full.pdf"
"Stereotaxic localization, intersubject variability, and interhemispheric differences of the human auditory thalamocortical system","https://www.sciencedirect.com/science/article/pii/S105381190291178X","www.sciencedirect.com",
"The ventral posterior lateral thalamus preferentially encodes externally applied versus active movement: implications for self-motion perception","https://academic.oup.com/cercor/article/29/1/305/4668710","academic.oup.com",
"Spatial memory impairments following damage to the mediodorsal nucleus of the thalamus in rhesus monkeys","https://www.sciencedirect.com/science/article/pii/0006899382906138","www.sciencedirect.com",
"Sensory and premotor connections of the orbital and medial prefrontal cortex of macaque monkeys","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903630409","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903630409"
"Anatomical organization of macaque monkey striate visual cortex",,,"https://www.annualreviews.org/doi/pdf/10.1146/annurev.ne.11.030188.001345"
"Fiber systems of medial and anterior thalamus of Macaque","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901430304","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901430304"
"Thalamic relay nuclei of the basal ganglia form both reciprocal and nonreciprocal cortical connections, linking multiple frontal cortical areas","https://www.jneurosci.org/content/22/18/8117.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/22/18/8117.full.pdf"
"Anatomic connections of inferior parietal cortex (area 7) with subcortical structures related to vestibulo‐ocular function in a monkey (macaca fascicularis)","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.902800102","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.902800102"
"The somatosensory thalamus of monkeys: cortical connections and a redefinition of nuclei in marmosets","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903190111","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903190111"
"Thalamic activity and biochemical changes in individuals with neuropathic pain after spinal cord injury","https://www.sciencedirect.com/science/article/pii/S0304395914000621","www.sciencedirect.com",
"Cholinergic synaptic circuitry in the macaque prefrontal cortex","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903570409","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903570409"
"Localization of function within the dorsolateral prefrontal cortex of the rhesus monkey","https://www.sciencedirect.com/science/article/pii/0014488670902220","www.sciencedirect.com",
"Auditory thalamocortical pathways defined in monkeys by calcium‐binding protein immunoreactivity","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903620203","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.903620203"
"Evidence for mediodorsal thalamus and prefrontal cortex interactions during cognition in macaques","https://academic.oup.com/cercor/article/25/11/4519/2367407","academic.oup.com",
"The morphology and laminar distribution of cortico-pulvinar neurons in the rhesus monkey","https://link.springer.com/article/10.1007/BF00237085","link.springer.com","https://link.springer.com/content/pdf/10.1007/BF00237085.pdf"
"Cortically induced thalamic plasticity in the primate somatosensory system","https://www.nature.com/articles/nn0798_226","www.nature.com",
"The pulvinar regulates information transmission between cortical areas based on attention demands","https://www.science.org/doi/abs/10.1126/science.1223082","www.science.org",
"The organization of connections between the pulvinar and visual area MT in the macaque monkey","https://www.sciencedirect.com/science/article/pii/000689938391020X","www.sciencedirect.com",
"Distribution of GABA-immunoreactive neurons in the thalamus of the squirrel monkey (Saimiri sciureus)","https://www.sciencedirect.com/science/article/pii/0306452287903551","www.sciencedirect.com",
"Mapping the primate thalamus: systematic approach to analyze the distribution of subcortical neuromodulatory afferents","https://link.springer.com/article/10.1007/s00429-023-02619-w","link.springer.com",
"The evolution of the dorsal thalamus of jawed vertebrates, including mammals: cladistic analysis and a new hypothesis","https://www.sciencedirect.com/science/article/pii/0165017394900035","www.sciencedirect.com",
"Regional distribution of neurofilament and calcium-binding proteins in the cingulate cortex of the macaque monkey","https://academic.oup.com/cercor/article/2/6/456/401251","academic.oup.com","https://watermark.silverchair.com/2-6-456.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAA2swggNnBgkqhkiG9w0BBwagggNYMIIDVAIBADCCA00GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMWrwXD76bhOO5ranYAgEQgIIDHo9OVexMW_mii7Bf0LEg0tyhhhBSISdh8ZuZNdnK-ZHHnHBTLBpYAcEJ_q5UuSeQGmJfgrBPEyGl4RyJu84j7_8NDQq5as7Q5hdzSayXBKcfDwEX05NaDJD0Dd3O6h0OIqqWxtEKwQVlKcFUW3wlsLwxeX0Fc5isCSAxSNWJ1V_i84sOCHGr5wLSUKsJOBW4GU-ee0r7BzkW7RWtgA8WVtylZF9OmT2ATk2oRiXqLV0o3pLVdZPIrTyQqxrg-AsESJ8uviLwoCleFaDI3_f6OL6TbZ1jebPZrmTkOoFWZ7-llNTPvY6MtgQ4rVb4l29W5tiMlM9NhEQn2ETfuYZ4XOgQ69f4Y7vfiklHT1DPFCKwiuFmHYDcMslIhw80tQWVYHe6NuVvl9BR1aP9i0HbU31Kv5YQAU80nRh0242S4_KapuvhQXFAmOpxNv4xVCGMTCBaJPThXXa8yXthsnVuZ-ZaRS2gjxgDB-SrjrKGOFoJvBiZGpGVvZE3fTAniAyO8W6LwM7Kd2Z2eeAbLfkwMUkwYyRWwyzKmyxFTQSdeXXjyww2dI84Ppt2I90JG9hEv8KJ1-q1EWjDeJ5mjp-5zrhfIPjGdOwhGWmcvChQ-w9HBWfZryX00GM4v5fZxYNNLale_OqSpX_SpCCMIcRxjeGYw66kAShlhiUWRKjW933s_tgEvuWRYH3NdGN5GaI5JjkhjnVpwgZaFg_baaJk3i7KgcQhuYq8gjxQCAJAy3XwsRM2J38gABlRo9UbVQfqSc-2kMHYMNPmLnSyYm3J0UzWafhu_I8D37IHWpIkPyTmzkGzvfMShzhM8cQPyopL8ZwcfhuAMsVrpm6YvLA-xn1ByvLu35BbRO4qObMESqs50mxoAHxWJFaORIqK_8szEnXSJ4EZNggIYE4wTN8eN_1eOmRuBW9_3r6nxlJ2yYyBJ9andIt2qFECM-HcK980rl4qlmI_sLri1tJQdxKaDSRBJeBrPHbA1PaqMVx8TkgxxT1upRbJef_g4xQBvb5daewmc3Nc7F9cH1ni4CpP-S5XMN3mgxK8ZvTasDk8Ow"
"The organization and connections of the somatosensory cortex with the ventrobasal thalamus in the cynomolgus macaque (Macaca fascicularis)","https://www.elibrary.ru/item.asp?id=7296482","www.elibrary.ru",
"Topographically organized projection to posterior insular cortex from the posterior portion of the ventral medial nucleus in the long‐tailed macaque monkey","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.23425","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.23425"
"Molecular organization of the ferret visual thalamus","https://www.jneurosci.org/content/24/44/9962.short","www.jneurosci.org","https://www.jneurosci.org/content/jneuro/24/44/9962.full.pdf"
"Optogenetics in the macaque thalamus","https://pure.mpg.de/pubman/faces/ViewItemOverviewPage.jsp?itemId=item_1787465","pure.mpg.de",
"The origin of efferent pathways from the primary visual cortex, area 17, of the macaque monkey as shown by retrograde transport of horseradish peroxidase","https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.901640303","onlinelibrary.wiley.com","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cne.901640303"
"The connexions of the arcuate nucleus of the thalamus","https://royalsocietypublishing.org/doi/abs/10.1098/rspb.1937.0048","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.1937.0048"
"Ascending inputs to the pre-supplementary motor area in the macaque monkey: cerebello-and pallido-thalamocortical projections","https://www.cambridge.org/core/journals/thalamus-and-related-systems/article/abs/ascending-inputs-to-the-presupplementary-motor-area-in-the-macaque-monkey-cerebello-and-pallidothalamocortical-projections/7385CA29F413D1E0EFD21261B0010306","www.cambridge.org",
"Longitudinal Metabolic Changes in the Thalamus of Macaque Brain During 42-Day Head Down Tilt.",,,"http://zsp.com.pk/pdf48/575-581%20(38)%20QPJZ-0063-2015%2017-12-15%20Longitudinal%20Metabolic%20Changes%20in%20the%20Thalamus%20o_.pdf"
"Horseradish peroxidase studies on thalamic and striatal connections of the mesial part of area 6 in the monkey","https://www.sciencedirect.com/science/article/pii/0304394084901484","www.sciencedirect.com",
"Thalamic connectivity of rat somatic motor cortex","https://www.sciencedirect.com/science/article/pii/0361923088900639","www.sciencedirect.com",
